ticker,exchange,assetType,priceCurrency,startDate,endDate
REALX,NMFQS,Mutual Fund,USD,2013-11-29,2015-06-12
REASX,NMFQS,Mutual Fund,USD,1990-01-02,2017-08-18
REATX,NMFQS,Mutual Fund,USD,2008-01-02,2020-10-02
REAXF,OTCQX,Stock,USD,2020-06-24,2020-10-02
REAYX,NMFQS,Mutual Fund,USD,2001-01-02,2020-10-02
REBAX,NMFQS,Mutual Fund,USD,2007-01-03,2020-10-02
REBBX,NMFQS,Mutual Fund,USD,2015-01-02,2020-10-02
REBC,NASDAQ,Stock,USD,,
REBCX,NMFQS,Mutual Fund,USD,2007-01-03,2020-10-02
REBEX,NMFQS,Mutual Fund,USD,1999-05-14,2020-07-09
REBGX,NMFQS,Mutual Fund,USD,2015-01-02,2020-10-02
REBHX,NMFQS,Mutual Fund,USD,2005-01-03,2019-02-01
REBL,PINK,Stock,USD,2017-09-26,2020-10-02
REBOF,PINK,Stock,USD,,
REBOX,NMFQS,Mutual Fund,USD,2005-01-03,2019-02-01
REBSX,NMFQS,Mutual Fund,USD,1990-01-02,2017-08-18
REBTX,NMFQS,Mutual Fund,USD,2005-01-03,2019-02-01
REBYX,NMFQS,Mutual Fund,USD,2001-01-02,2020-10-02
RECAF,OTCQX,Stock,USD,2019-09-24,2020-10-02
RECAX,NMFQS,Mutual Fund,USD,2014-01-02,2017-10-20
RECEF,PINK,Stock,USD,,
RECLF,OTCGREY,Stock,USD,,
RECS,NYSE ARCA,ETF,USD,2001-08-15,2020-10-02
RECTX,NMFQS,Mutual Fund,USD,2008-01-02,2020-10-02
RECY,,Stock,USD,,
RED,LSE,Stock,USD,2017-06-21,2019-04-29
REDAX,NMFQS,Mutual Fund,USD,2013-10-03,2016-02-03
REDB,,Stock,USD,,
REDE,NASDAQ,Stock,USD,,
REDF,NASDAQ,Stock,USD,,
REDFY,PINK,Stock,USD,2016-01-04,2020-10-02
REDG,OTCMKTS,Stock,USD,2013-02-06,2018-12-11
REDIF,PINK,Stock,USD,2012-02-16,2020-10-02
REDIX,NMFQS,Mutual Fund,USD,2013-10-03,2016-02-03
REDL,NYSE,Stock,USD,,
REDPY,OTCGREY,Stock,USD,,
REDSX,NMFQS,Mutual Fund,USD,1990-01-02,2017-08-18
REDTX,NMFQS,Mutual Fund,USD,2008-01-02,2020-10-02
REDU,NASDAQ,Stock,USD,2017-10-20,2020-10-02
REDV,NYSE ARCA,ETF,USD,2018-08-10,2020-02-14
REDW,PINK,Stock,USD,2001-01-02,2020-10-02
REDWX,NMFQS,Mutual Fund,USD,2016-01-04,2020-10-02
REE,NYSE MKT,Stock,USD,,
REEAX,NMFQS,Mutual Fund,USD,2014-01-02,2020-10-02
REEBX,NMFQS,Mutual Fund,USD,2015-01-02,2020-10-02
REECF,OTCGREY,Stock,USD,2019-02-27,2020-10-02
REECX,NMFQS,Mutual Fund,USD,2001-01-02,2020-07-10
REED,NASDAQ,Stock,USD,2007-05-01,2020-10-02
REEIX,NMFQS,Mutual Fund,USD,2014-01-02,2020-10-02
REEM,BATS,ETF,USD,2017-07-13,2020-02-14
REEMF,OTCQB,Stock,USD,2016-01-04,2020-10-02
REET,NYSE ARCA,ETF,USD,2014-07-10,2020-10-02
REETX,NMFQS,Mutual Fund,USD,2008-01-02,2020-10-02
REF,NYSE,Stock,USD,,
REFA,BATS,ETF,USD,2017-07-13,2020-02-14
REFAX,NMFQS,Mutual Fund,USD,2014-01-03,2017-02-14
REFCX,NMFQS,Mutual Fund,USD,2014-01-02,2017-02-13
REFG,PINK,Stock,USD,1998-07-30,2020-10-02
REFGX,NMFQS,Mutual Fund,USD,2017-09-01,2020-10-02
REFIX,NMFQS,Mutual Fund,USD,2014-01-02,2017-02-13
REFN,NASDAQ,Stock,USD,,
REFR,NASDAQ,Stock,USD,1993-12-20,2020-10-02
REFSX,NMFQS,Mutual Fund,USD,2014-01-02,2017-02-13
REFTX,NMFQS,Mutual Fund,USD,2008-01-02,2020-10-02
REFXF,OTCGREY,Stock,USD,2019-10-02,2020-10-02
REFZX,NMFQS,Mutual Fund,USD,2015-01-02,2017-02-13
REG,NASDAQ,Stock,USD,1993-10-29,2020-10-02
REG-P-G,NYSE,Stock,USD,1993-10-29,2017-08-22
REGAX,NMFQS,Mutual Fund,USD,2017-01-03,2020-10-02
REGBX,NMFQS,Mutual Fund,USD,2017-01-03,2020-10-02
REGCX,NMFQS,Mutual Fund,USD,2017-01-03,2020-10-02
REGEX,NMFQS,Mutual Fund,USD,2017-01-03,2020-10-02
REGFX,NMFQS,Mutual Fund,USD,2017-01-03,2020-10-02
REGGX,NMFQS,Mutual Fund,USD,2017-01-03,2020-10-02
REGHX,NMFQS,Mutual Fund,USD,2017-01-03,2020-10-02
REGI,NASDAQ,Stock,USD,2012-01-19,2020-10-02
REGI1,,Stock,USD,,
REGJX,NMFQS,Mutual Fund,USD,2017-01-03,2020-10-02
REGL,BATS,ETF,USD,2015-02-05,2020-10-02
REGN,NASDAQ,Stock,USD,1991-04-02,2020-10-02
REGRF,PINK,Stock,USD,1998-12-31,2020-10-02
REGRX,NMFQS,Mutual Fund,USD,2017-01-03,2020-10-02
REGTX,NMFQS,Mutual Fund,USD,2008-01-02,2020-10-02
REGWX,NMFQS,Mutual Fund,USD,2008-01-02,2020-10-02
REGX,OTCMKTS,Stock,USD,2014-02-24,2020-10-02
REHB,PINK,Stock,USD,2012-09-25,2020-10-02
REHTX,NMFQS,Mutual Fund,USD,2008-01-02,2020-10-02
REI,NYSE MKT,Stock,USD,2007-04-10,2020-10-02
REIAX,NMFQS,Mutual Fund,USD,2014-01-02,2020-10-02
REICX,NMFQS,Mutual Fund,USD,2014-01-02,2020-10-02
REIDX,NMFQS,Mutual Fund,USD,,
REIFX,NMFQS,Mutual Fund,USD,2015-01-02,2020-10-02
REIIX,NMFQS,Mutual Fund,USD,2014-01-02,2020-10-02
REIN,NASDAQ,Stock,USD,,
REINX,NMFQS,Mutual Fund,USD,2004-01-02,2020-10-02
REIPX,NMFQS,Mutual Fund,USD,2016-01-04,2020-10-02
REIS,NASDAQ,Stock,USD,1995-08-18,2018-10-15
REITX,NMFQS,Mutual Fund,USD,2008-01-02,2020-10-02
REIVX,NMFQS,Mutual Fund,USD,,
REIYX,NMFQS,Mutual Fund,USD,,
REIZX,NMFQS,Mutual Fund,USD,2018-04-23,2020-10-02
REJTX,NMFQS,Mutual Fund,USD,2008-01-02,2020-10-02
REK,NYSE ARCA,ETF,USD,2010-03-18,2020-10-02
REKR,NASDAQ,Stock,USD,2017-08-29,2020-10-02
REKRP,OTCQB,Stock,USD,2018-04-03,2020-10-02
REKRW,OTCQB,Stock,USD,2017-10-20,2020-10-02
REKTX,NMFQS,Mutual Fund,USD,2011-01-03,2020-10-02
REL,NYSE,Stock,USD,,
RELAX,NMFQS,Mutual Fund,USD,2003-01-02,2020-10-02
RELCX,NMFQS,Mutual Fund,USD,2000-01-03,2020-10-02
RELDX,NMFQS,Mutual Fund,USD,2009-01-02,2015-06-16
RELEX,NMFQS,Mutual Fund,USD,1998-01-02,2020-07-09
RELEY,OTCMKTS,Stock,USD,,
RELFF,OTCGREY,Stock,USD,2017-09-27,2020-10-02
RELI,OTCQB,Stock,USD,2016-02-02,2020-10-02
RELL,NASDAQ,Stock,USD,1990-03-26,2020-10-02
RELLB,OTCMKTS,Stock,USD,,
RELM,OTCMKTS,Stock,USD,1997-03-21,2020-10-02
RELOF,OTCGREY,Stock,USD,2019-02-15,2020-10-02
RELOX,NMFQS,Mutual Fund,USD,,
RELRX,NMFQS,Mutual Fund,USD,2007-01-03,2020-10-02
RELSX,NMFQS,Mutual Fund,USD,2001-01-02,2020-10-02
RELT,OTCQB,Stock,USD,2020-01-24,2020-10-02
RELUX,NMFQS,Mutual Fund,USD,2007-01-03,2020-10-02
RELV,NASDAQ,Stock,USD,1993-03-15,2020-10-02
RELVX,NMFQS,Mutual Fund,USD,1999-01-04,2020-10-02
RELX,NYSE,Stock,USD,1994-10-07,2020-10-02
RELX-29,NYSE,Stock,USD,,
RELX-30,NYSE,Stock,USD,,
RELY,NASDAQ,Stock,USD,2015-02-24,2017-11-27
RELYQ,OTCMKTS,Stock,USD,2017-11-28,2018-05-09
REM,BATS,ETF,USD,2007-05-04,2020-10-02
REM1,,Stock,USD,,
REMAX,NMFQS,Mutual Fund,USD,2008-01-02,2020-10-02
REMC,NASDAQ,Stock,USD,,
REMCX,NMFQS,Mutual Fund,USD,2000-01-03,2020-10-02
REMEX,NMFQS,Mutual Fund,USD,1999-01-04,2020-07-09
REMGX,NMFQS,Mutual Fund,USD,2001-01-02,2020-10-02
REMI,PINK,Stock,USD,2000-01-03,2020-10-02
REMIX,NMFQS,Mutual Fund,USD,2020-01-02,2020-10-02
REMKX,NMFQS,Mutual Fund,USD,2002-01-02,2020-10-02
REML,NYSE ARCA,ETF,USD,2016-07-13,2020-10-02
REMOX,NMFQS,Mutual Fund,USD,,
REMSX,NMFQS,Mutual Fund,USD,1994-01-03,2020-10-02
REMTX,NMFQS,Mutual Fund,USD,2016-01-04,2020-10-02
REMVX,NMFQS,Mutual Fund,USD,2018-08-03,2020-10-02
REMWX,NMFQS,Mutual Fund,USD,2007-01-03,2018-12-14
REMX,NYSE ARCA,ETF,USD,2010-10-28,2020-10-02
REMX1,,Stock,USD,,
REMY,NASDAQ,Stock,USD,2010-03-26,2015-11-11
REMYF,PINK,Stock,USD,2007-07-18,2020-10-02
REMYX,NMFQS,Mutual Fund,USD,2009-01-02,2020-10-02
REMYY,PINK,Stock,USD,2014-01-15,2020-10-02
REN,NYSE,Stock,USD,2007-10-08,2019-03-01
RENE,,Stock,USD,,
RENE:LN,PINK,Stock,USD,2006-12-07,2018-01-24
RENIX,NMFQS,Mutual Fund,USD,2014-01-02,2020-10-02
RENKF,OTCGREY,Stock,USD,,
RENN,NYSE,Stock,USD,2011-05-04,2020-10-02
RENO,,Stock,USD,,
RENT,NASDAQ,Stock,USD,1992-03-02,2016-02-08
RENTX,NMFQS,Mutual Fund,USD,2014-01-02,2020-10-02
RENU,PINK,Stock,USD,2014-03-28,2020-10-02
RENW,NYSE ARCA,ETF,USD,2019-08-14,2020-01-30
RENX,NYSE,Stock,USD,1994-10-07,2018-09-07
RENX1,NASDAQ,Stock,USD,,
REON,PINK,Stock,USD,2013-02-11,2018-04-16
REOP,PINK,Stock,USD,2000-03-24,2020-10-02
REOS,PINK,Stock,USD,2017-09-27,2020-10-02
REOTX,NMFQS,Mutual Fund,USD,2020-03-27,2020-10-02
REOVF,PINK,Stock,USD,,
REPB,NASDAQ,Stock,USD,,
REPCF,PINK,Stock,USD,2004-06-02,2020-10-02
REPGX,NMFQS,Mutual Fund,USD,2017-09-25,2020-04-30
REPH,NASDAQ,Stock,USD,2014-03-07,2020-10-02
REPHV,NASDAQ,Stock,USD,2019-11-14,2019-11-21
REPIX,NMFQS,Mutual Fund,USD,2001-01-02,2020-10-02
REPL,NASDAQ,Stock,USD,2018-07-20,2020-10-02
REPO,PINK,Stock,USD,2010-11-15,2020-10-02
REPOX,NMFQS,Mutual Fund,USD,,
REPSX,NMFQS,Mutual Fund,USD,2001-01-02,2020-10-02
REPTQ,,Stock,USD,,
REPYF,OTCQX,Stock,USD,2002-01-22,2020-10-02
REPYX,NMFQS,Mutual Fund,USD,,
REPYY,OTCQX,Stock,USD,2016-01-04,2020-10-02
REQAX,NMFQS,Mutual Fund,USD,2009-01-02,2020-10-02
REQCX,NMFQS,Mutual Fund,USD,2009-01-02,2020-10-02
REQEX,NMFQS,Mutual Fund,USD,2000-01-03,2020-07-09
REQOX,NMFQS,Mutual Fund,USD,,
REQSX,NMFQS,Mutual Fund,USD,2009-01-02,2020-10-02
REQTX,NMFQS,Mutual Fund,USD,2008-09-02,2020-10-02
RERAX,NMFQS,Mutual Fund,USD,2003-01-02,2020-10-02
RERBX,NMFQS,Mutual Fund,USD,2003-01-02,2020-10-02
RERCX,NMFQS,Mutual Fund,USD,2002-05-21,2020-10-02
REREX,NMFQS,Mutual Fund,USD,2002-06-07,2020-10-02
RERFX,NMFQS,Mutual Fund,USD,2002-05-15,2020-10-02
RERGX,NMFQS,Mutual Fund,USD,2010-01-04,2020-10-02
RERHX,NMFQS,Mutual Fund,USD,2016-01-04,2020-10-02
RERPX,NMFQS,Mutual Fund,USD,2016-01-04,2020-10-02
RES,NYSE,Stock,USD,1987-12-30,2020-10-02
RESAX,NMFQS,Mutual Fund,USD,2014-01-02,2020-10-02
RESC,,Stock,USD,,
RESCU,PINK,Stock,USD,2017-09-22,2020-10-02
RESCX,NMFQS,Mutual Fund,USD,1997-01-02,2020-10-02
RESD,BATS,ETF,USD,2016-11-03,2020-10-02
RESE,BATS,ETF,USD,2016-04-07,2020-10-02
RESGX,NMFQS,Mutual Fund,USD,2016-01-04,2020-10-02
RESI,NYSE,Stock,USD,2012-12-24,2020-10-02
RESIX,NMFQS,Mutual Fund,USD,2014-01-02,2020-10-02
RESN,NASDAQ,Stock,USD,2014-05-29,2020-10-02
RESNX,NMFQS,Mutual Fund,USD,2014-01-23,2016-03-09
RESP,NYSE ARCA,ETF,USD,2007-02-23,2020-10-02
RESP,,Stock,USD,,
RESP1,NASDAQ,Stock,USD,,
RESR,NASDAQ,Stock,USD,,
RESRX,NMFQS,Mutual Fund,USD,,
RESS,PINK,Stock,USD,1997-12-17,2020-10-02
REST,NASDAQ,Stock,USD,2006-05-17,2009-09-28
RET,NYSE,Stock,USD,,
RETA,NASDAQ,Stock,USD,2016-05-26,2020-10-02
RETAAX,NMFQS,Mutual Fund,USD,,
RETADX,NMFQS,Mutual Fund,USD,,
RETAEX,NMFQS,Mutual Fund,USD,,
RETAX,NMFQS,Mutual Fund,USD,,
RETC,PINK,Stock,USD,2017-06-27,2020-10-02
RETCX,NMFQS,Mutual Fund,USD,2001-01-02,2020-10-02
RETDF,PINK,Stock,USD,2019-07-17,2020-10-02
RETK,NASDAQ,Stock,USD,,
RETL,NYSE ARCA,ETF,USD,2010-07-14,2020-10-02
RETMX,NMFQS,Mutual Fund,USD,,
RETO,NASDAQ,Stock,USD,2017-11-29,2020-10-02
RETPRX,NMFQS,Mutual Fund,USD,,
RETPSX,NMFQS,Mutual Fund,USD,,
RETPTX,NMFQS,Mutual Fund,USD,,
RETPVX,NMFQS,Mutual Fund,USD,,
RETPYX,NMFQS,Mutual Fund,USD,,
RETPZX,NMFQS,Mutual Fund,USD,,
RETS,NMFQS,ETF,USD,,
RETSX,NMFQS,Mutual Fund,USD,1997-01-02,2020-10-02
RETTX,NMFQS,Mutual Fund,USD,2017-04-04,2020-10-02
REUYX,NMFQS,Mutual Fund,USD,2001-01-02,2020-10-02
REV,NYSE,Stock,USD,1996-02-29,2020-10-02
REVB,OTCQX,Stock,USD,2017-09-25,2020-04-01
REVCX,NMFQS,Mutual Fund,USD,2001-01-02,2020-10-02
REVG,NYSE,Stock,USD,2017-01-27,2020-10-02
REVIX,NMFQS,Mutual Fund,USD,2017-06-12,2020-10-02
REVNF,PINK,Stock,USD,2009-02-04,2020-10-02
REVO,OTCMKTS,Stock,USD,2011-05-20,2018-03-27
REVRX,NMFQS,Mutual Fund,USD,2007-01-03,2020-10-02
REVS,NYSE ARCA,ETF,USD,2019-09-25,2020-10-02
REVSF,OTCGREY,Stock,USD,2020-03-24,2020-10-02
REVU,NASDAQ,Stock,USD,,
REVXF,OTCGREY,Stock,USD,2007-09-28,2020-10-02
REVYF,OTCBB,Stock,USD,2014-10-31,2017-11-27
REW,NYSE ARCA,ETF,USD,2007-02-02,2020-10-02
REX,NYSE,Stock,USD,1987-11-05,2020-10-02
REX1,,Stock,USD,,
REXHF,OTCGREY,Stock,USD,2006-05-02,2020-10-02
REXI,NASDAQ,Stock,USD,2016-01-04,2016-09-09
REXLQ,PINK,Stock,USD,2017-10-03,2019-09-13
REXMY,OTCMKTS,Stock,USD,2016-01-04,2016-07-21
REXN,NASDAQ,Stock,USD,2005-05-23,2020-10-02
REXOF,OTCGREY,Stock,USD,,
REXR,NYSE,Stock,USD,2013-07-19,2020-10-02
REXR-P-A,NYSE,Stock,USD,2016-08-17,2020-10-02
REXR-P-B,NYSE,Stock,USD,2017-11-07,2020-10-02
REXR-P-C,PINK,Stock,USD,2019-09-16,2020-10-02
REXX,NASDAQ,Stock,USD,2007-07-25,2018-05-21
REXXQ,PINK,Stock,USD,2018-05-21,2018-11-15
REY,NYSE,Stock,USD,,
REYN,NASDAQ,Stock,USD,2020-01-31,2020-10-02
REZ,NYSE ARCA,ETF,USD,2007-05-04,2020-10-02
REZI,NYSE,Stock,USD,2018-10-15,2020-10-02
REZIF,PINK,Stock,USD,2017-11-15,2020-10-02
REZZF,OTCQB,Stock,USD,2017-10-24,2020-10-02
RF,NYSE,Stock,USD,1990-03-26,2020-10-02
RF-P-A,NYSE,Stock,USD,2014-09-22,2020-10-02
RF-P-B,NYSE,Stock,USD,2014-09-22,2020-10-02
RF-P-C,NYSE,Stock,USD,2019-04-24,2020-10-02
RFAAX,NMFQS,Mutual Fund,USD,2011-01-03,2020-10-02
RFACX,NMFQS,Mutual Fund,USD,2008-01-02,2020-10-02
RFAEX,NMFQS,Mutual Fund,USD,2000-01-03,2020-07-09
RFAOX,NMFQS,Mutual Fund,USD,,
RFAP,NASDAQ,ETF,USD,2016-04-14,2020-10-02
RFASX,NMFQS,Mutual Fund,USD,1990-01-02,2017-08-18
RFATX,NMFQS,Mutual Fund,USD,2008-01-02,2020-10-02
RFAYX,NMFQS,Mutual Fund,USD,2001-01-02,2020-10-02
RFBAX,NMFQS,Mutual Fund,USD,1995-01-03,2020-10-02
RFBC,OTCMKTS,Stock,USD,2017-10-31,2020-10-02
RFBSX,NMFQS,Mutual Fund,USD,1990-01-02,2020-10-02
RFCCX,NMFQS,Mutual Fund,USD,2009-01-02,2020-10-02
RFCEX,NMFQS,Mutual Fund,USD,2000-01-03,2020-07-09
RFCI,NYSE ARCA,ETF,USD,2016-06-17,2020-10-02
RFCS,PINK,Stock,USD,2003-03-10,2020-10-02
RFCSX,NMFQS,Mutual Fund,USD,1994-01-03,2017-08-18
RFCTX,NMFQS,Mutual Fund,USD,2009-01-02,2020-10-02
RFCYX,NMFQS,Mutual Fund,USD,2001-01-02,2020-10-02
RFDA,NYSE ARCA,ETF,USD,2016-06-07,2020-10-02
RFDAX,NMFQS,Mutual Fund,USD,2009-01-02,2020-10-02
RFDI,NASDAQ,ETF,USD,2016-04-14,2020-10-02
RFDOX,NMFQS,Mutual Fund,USD,,
RFDTX,NMFQS,Mutual Fund,USD,2010-01-04,2020-10-02
RFEBX,NMFQS,Mutual Fund,USD,2015-01-02,2020-10-02
RFEM,NASDAQ,ETF,USD,2016-06-15,2020-10-02
RFETX,NMFQS,Mutual Fund,USD,2010-01-04,2020-10-02
RFEU,NASDAQ,ETF,USD,2016-04-14,2020-10-02
RFFC,NYSE ARCA,ETF,USD,2016-06-07,2020-10-02
RFFDU,OTCGREY,Stock,USD,2019-12-20,2020-10-02
RFFRY,PINK,Stock,USD,2015-08-25,2018-12-20
RFFTX,NMFQS,Mutual Fund,USD,2010-01-04,2020-10-02
RFG,NYSE ARCA,ETF,USD,2006-03-07,2020-10-02
RFGPF,PINK,Stock,USD,2018-04-24,2020-10-02
RFGTX,NMFQS,Mutual Fund,USD,2010-01-04,2020-10-02
RFH,NYSE,Stock,USD,,
RFHRF,PINK,Stock,USD,2019-06-04,2020-10-02
RFHTX,NMFQS,Mutual Fund,USD,2010-01-04,2020-10-02
RFI,NYSE,ETF,USD,1994-10-27,2020-10-02
RFIDX,NMFQS,Mutual Fund,USD,2012-01-03,2020-10-02
RFIGX,NMFQS,Mutual Fund,USD,,
RFII,PINK,Stock,USD,2007-03-01,2020-10-02
RFIIX,NMFQS,Mutual Fund,USD,2019-07-01,2020-10-02
RFIL,NASDAQ,Stock,USD,1997-05-28,2020-10-02
RFIMX,NMFQS,Mutual Fund,USD,2018-12-18,2020-10-02
RFIOF,PINK,Stock,USD,,
RFISX,NMFQS,Mutual Fund,USD,2011-10-04,2020-10-02
RFITX,NMFQS,Mutual Fund,USD,2010-01-04,2020-10-02
RFIVF,PINK,Stock,USD,2017-10-16,2020-10-02
RFJTX,NMFQS,Mutual Fund,USD,2010-01-04,2020-10-02
RFKTX,NMFQS,Mutual Fund,USD,2011-01-03,2020-10-02
RFL,NYSE,Stock,USD,2018-03-26,2020-10-02
RFLFF,PINK,Stock,USD,2007-07-17,2020-10-02
RFLFY,PINK,Stock,USD,2017-12-13,2020-10-02
RFLXF,OTCGREY,Stock,USD,2007-07-30,2020-10-02
RFM,NYSE,Stock,USD,2020-03-27,2020-10-02
RFMD,NASDAQ,Stock,USD,1997-06-03,2015-01-08
RFMFX,NMFQS,Mutual Fund,USD,2015-01-02,2015-09-25
RFMI,NASDAQ,Stock,USD,,
RFMIX,NMFQS,Mutual Fund,USD,2014-02-28,2015-09-25
RFMK,OTCMKTS,Stock,USD,2017-09-22,2020-10-02
RFMPF,OTCGREY,Stock,USD,,
RFNAX,NMFQS,Mutual Fund,USD,2003-01-02,2020-10-02
RFNBX,NMFQS,Mutual Fund,USD,2003-01-02,2020-10-02
RFNCX,NMFQS,Mutual Fund,USD,2003-01-02,2020-10-02
RFNDF,OTCGREY,Stock,USD,2017-09-28,2020-10-02
RFNEX,NMFQS,Mutual Fund,USD,2003-01-02,2020-10-02
RFNFX,NMFQS,Mutual Fund,USD,2003-01-02,2020-10-02
RFNGX,NMFQS,Mutual Fund,USD,2010-01-04,2020-10-02
RFNHX,NMFQS,Mutual Fund,USD,2016-01-04,2020-10-02
RFNS,OTCMKTS,Stock,USD,2003-09-25,2020-10-02
RFP,NYSE,Stock,USD,2010-12-10,2020-10-02
RFRAX,NMFQS,Mutual Fund,USD,2007-01-03,2020-10-02
RFRCX,NMFQS,Mutual Fund,USD,2007-01-03,2020-10-02
RFRFX,NMFQS,Mutual Fund,USD,2009-01-02,2020-10-02
RFRIX,NMFQS,Mutual Fund,USD,2007-01-03,2017-03-24
RFRPX,NMFQS,Mutual Fund,USD,2016-01-04,2020-10-02
RFRWX,NMFQS,Mutual Fund,USD,2007-01-03,2018-12-14
RFS,NYSE,Stock,USD,,
RFT,NYSE,Stock,USD,2014-04-17,2018-08-09
RFTA,OTCQB,Stock,USD,2014-09-22,2019-08-30
RFTDX,NMFQS,Mutual Fund,USD,2014-01-02,2020-10-02
RFTIX,NMFQS,Mutual Fund,USD,,
RFTMX,NMFQS,Mutual Fund,USD,,
RFTSX,,Mutual Fund,USD,,
RFTTQ,PINK,Stock,USD,2018-05-15,2020-03-27
RFTTX,NMFQS,Mutual Fund,USD,2010-01-04,2020-10-02
RFTZQ,PINK,Stock,USD,2014-08-22,2020-03-26
RFUN,NYSE ARCA,ETF,USD,2016-06-14,2020-10-02
RFUTX,NMFQS,Mutual Fund,USD,2016-01-04,2020-10-02
RFV,NYSE ARCA,ETF,USD,2006-03-07,2020-10-02
RFVFX,NMFQS,Mutual Fund,USD,2016-01-04,2018-09-28
RFVIX,NMFQS,Mutual Fund,USD,2016-01-04,2018-09-28
RFVTX,NMFQS,Mutual Fund,USD,2020-03-27,2020-10-02
RFXAX,NMFQS,Mutual Fund,USD,2019-07-17,2020-10-02
RFXCX,NMFQS,Mutual Fund,USD,2019-07-17,2020-10-02
RFXIX,NMFQS,Mutual Fund,USD,2019-07-17,2020-10-02
RFXRF,PINK,Stock,USD,2017-10-17,2020-10-02
RGA,NYSE,Stock,USD,2008-09-12,2020-10-02
RGA1,,Stock,USD,,
RGAAX,NMFQS,Mutual Fund,USD,2003-01-02,2020-10-02
RGABX,NMFQS,Mutual Fund,USD,2003-01-02,2020-10-02
RGACX,NMFQS,Mutual Fund,USD,2002-05-21,2020-10-02
RGAEX,NMFQS,Mutual Fund,USD,2002-05-28,2020-10-02
RGAFX,NMFQS,Mutual Fund,USD,2002-05-15,2020-10-02
RGAGX,NMFQS,Mutual Fund,USD,2009-05-01,2020-10-02
RGAHX,NMFQS,Mutual Fund,USD,2016-01-04,2020-10-02
RGARF,PINK,Stock,USD,2010-01-26,2018-12-10
RGAVX,NMFQS,Mutual Fund,USD,2017-01-03,2020-10-02
RGBAX,NMFQS,Mutual Fund,USD,2020-01-28,2020-10-02
RGBBX,NMFQS,Mutual Fund,USD,2012-01-03,2020-10-02
RGBC,OTCBB,Stock,USD,2008-10-10,2018-09-17
RGBCX,NMFQS,Mutual Fund,USD,2012-01-03,2020-10-02
RGBD,PINK,Stock,USD,2016-01-08,2020-10-02
RGBEX,NMFQS,Mutual Fund,USD,2012-01-03,2020-10-02
RGBFX,NMFQS,Mutual Fund,USD,2012-01-03,2020-10-02
RGBGX,NMFQS,Mutual Fund,USD,2012-01-03,2020-10-02
RGBHX,NMFQS,Mutual Fund,USD,2016-01-04,2020-10-02
RGBLX,NMFQS,Mutual Fund,USD,2012-01-03,2020-10-02
RGBOQ,PINK,Stock,USD,2017-09-28,2020-10-02
RGBP,PINK,Stock,USD,2016-01-04,2020-10-02
RGBPP,PINK,Stock,USD,2017-09-22,2020-10-02
RGBRX,NMFQS,Mutual Fund,USD,1996-01-02,2018-03-09
RGBWX,NMFQS,Mutual Fund,USD,2007-01-03,2018-12-14
RGC,NYSE,Stock,USD,2002-05-09,2018-03-02
RGC1,NYSE,Stock,USD,,
RGCAX,NMFQS,Mutual Fund,USD,2011-01-03,2020-10-02
RGCBX,NMFQS,Mutual Fund,USD,2012-01-03,2017-10-20
RGCCX,NMFQS,Mutual Fund,USD,2011-01-03,2020-10-02
RGCEX,NMFQS,Mutual Fund,USD,2001-01-02,2020-10-02
RGCIQ,NASDAQ,Stock,USD,,
RGCIX,NMFQS,Mutual Fund,USD,2011-01-03,2020-10-02
RGCO,NASDAQ,Stock,USD,1994-02-01,2020-10-02
RGCOX,NMFQS,Mutual Fund,USD,,
RGCRX,NMFQS,Mutual Fund,USD,,
RGCSX,NMFQS,Mutual Fund,USD,2011-01-03,2020-10-02
RGCTF,OTCQB,Stock,USD,2007-07-13,2020-10-02
RGCYX,NMFQS,Mutual Fund,USD,2011-01-03,2020-10-02
RGDAX,NMFQS,Mutual Fund,USD,,
RGDCF,OTCQB,Stock,USD,2017-09-22,2020-10-02
RGDEF,PINK,Stock,USD,2014-10-14,2020-10-02
RGDFF,OTCGREY,Stock,USD,2007-08-01,2020-10-02
RGDMX,NMFQS,Mutual Fund,USD,,
RGDO,NASDAQ,Stock,USD,2013-08-22,2015-05-04
RGDTX,NMFQS,Mutual Fund,USD,2017-03-21,2020-10-02
RGDX,NASDAQ,Stock,USD,2007-06-05,2015-07-02
RGDXQ,PINK,Stock,USD,2007-06-05,2020-10-02
RGEAX,NMFQS,Mutual Fund,USD,2008-01-02,2020-10-02
RGEBX,NMFQS,Mutual Fund,USD,2015-01-02,2020-10-02
RGECX,NMFQS,Mutual Fund,USD,2008-01-02,2020-10-02
RGEDF,OTCGREY,Stock,USD,2018-01-09,2020-10-02
RGEEX,NMFQS,Mutual Fund,USD,2008-01-02,2020-07-09
RGEN,NASDAQ,Stock,USD,1990-03-26,2020-10-02
RGEQX,NMFQS,Mutual Fund,USD,,
RGERX,NMFQS,Mutual Fund,USD,2007-01-03,2020-10-02
RGESX,NMFQS,Mutual Fund,USD,2008-01-02,2020-10-02
RGEVX,NMFQS,Mutual Fund,USD,2015-01-02,2020-10-02
RGEXF,PINK,Stock,USD,,
RGF,,Stock,USD,,
RGFAX,NMFQS,Mutual Fund,USD,1995-12-26,2019-10-01
RGFBC,NMFQS,Mutual Fund,USD,,
RGFCQ,NYSE,Stock,USD,,
RGFIX,NMFQS,Mutual Fund,USD,2017-01-03,2020-10-02
RGFMX,NMFQS,Mutual Fund,USD,,
