season,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
fall,10,0,6,0,mist,16.91,17.998777999999994,72.0,15.791364000000002,7852
fall,10,0,0,0,mist,14.442499999999999,14.872886000000001,69.4583,26.666535999999997,4459
fall,10,0,1,1,light precip,12.68,13.000399999999999,88.0,23.9994,22
fall,10,0,2,1,mist,6.954554000000002,4.453993999999998,82.5455,14.271603,1096
fall,10,0,3,1,mist,8.802499999999998,7.832599999999999,66.6667,11.166689,5566
fall,11,0,4,1,mist,9.194151000000002,8.416172,58.166700000000006,10.542182,5986
fall,11,0,5,1,clear,8.684999999999999,7.498772000000002,52.208299999999994,17.833725,5847
fall,11,0,6,0,mist,8.136651,5.373836000000001,49.125,18.125443,5138
fall,11,0,0,0,clear,7.314150999999999,5.749507999999999,53.2917,12.000236,5107
fall,11,0,1,1,clear,7.000848999999999,4.33295,49.416700000000006,15.833775000000001,5259
fall,11,0,2,1,clear,5.1991510000000005,2.5834220000000023,56.7083,11.625371,5686
fall,11,0,3,1,mist,5.904151000000001,2.124986,54.75,20.375236,5035
fall,11,0,4,1,clear,8.552177999999998,6.564806000000001,33.3478,23.304945,5315
fall,11,0,5,1,clear,8.998349000000001,7.4572579999999995,54.0833,14.375386,5992
fall,11,0,6,0,clear,10.290848999999998,9.999841999999997,64.5417,3.8756686,6536
fall,11,0,0,0,clear,11.779150999999999,11.833058000000001,65.91669999999999,8.5425,6852
fall,11,1,1,0,clear,14.794999999999998,15.375278000000002,74.16669999999999,11.625639,6269
fall,11,0,2,1,mist,8.136651,5.3328500000000005,66.29169999999999,22.917082,4094
fall,11,0,3,1,clear,5.590849,2.583158000000001,55.2083,13.374875,5495
fall,11,0,4,1,mist,7.1183489999999985,5.416471999999999,62.0417,10.250129000000001,5445
fall,11,0,5,1,clear,8.215,6.915464,52.4583,11.458675000000001,5698
fall,11,0,6,0,clear,7.275,5.541277999999998,54.541700000000006,12.041843,5629
fall,11,0,0,0,clear,8.0975,6.291235999999998,69.2917,15.250004,4669
fall,11,0,1,1,mist,9.899151,8.790986,62.3333,15.749489,5499
fall,11,0,2,1,mist,9.585849,9.124022,68.5,5.542575,5634
fall,11,0,3,1,clear,8.606651,8.082871999999998,61.375,6.917482000000001,5146
fall,11,1,4,0,clear,7.98,7.124485999999997,58.0417,3.5423436,2425
fall,11,0,5,1,clear,9.311651000000001,8.999413999999998,56.875,9.917407,3910
fall,11,0,6,0,clear,5.081650999999999,0.4169719999999977,40.4583,25.250357,2277
fall,11,0,0,0,clear,3.554150999999999,1.000478000000001,46.8333,10.083499999999999,2424
fall,11,0,1,1,clear,6.726650999999999,6.374264,53.541700000000006,3.1255499999999996,5087
fall,11,0,2,1,mist,5.708349,2.5828279999999992,78.6667,15.916654,3959
fall,11,0,3,1,clear,5.943349000000001,3.1242920000000005,50.625,14.125007,5260
fall,11,0,4,1,clear,5.200890000000001,3.695852000000002,55.565200000000004,7.739974,5323
fall,11,0,5,1,clear,6.021651,5.375222000000001,64.95830000000001,3.9175436,5668
fall,12,0,6,0,mist,6.021651,4.915664,80.6667,4.0001814,5191
fall,12,0,0,0,mist,8.3325,7.707728000000003,82.3333,8.333393000000001,4649
fall,12,0,1,1,clear,13.267500000000002,14.082535999999998,76.75,5.5422936,6234
fall,12,0,2,1,clear,14.364151,14.957564000000001,73.375,11.666643,6606
fall,12,0,3,1,clear,12.601651,12.248792000000002,48.5,21.709407,5729
fall,12,0,4,1,clear,4.024151,1.0414639999999977,50.875,11.708518,5375
fall,12,0,5,1,mist,7.0791509999999995,5.249228000000002,76.4167,8.7502,5008
fall,12,0,6,0,mist,9.938348999999999,9.707528,91.125,6.792393,5582
fall,12,0,0,0,mist,10.055848999999998,9.749635999999999,90.5417,10.584325,3228
fall,12,0,1,1,mist,12.484151,12.74795,92.5,12.750636,5170
fall,12,0,2,1,mist,8.606651,6.331958,59.66669999999999,19.834478999999998,5501
fall,12,0,3,1,mist,5.9825,3.624307999999999,53.833299999999994,10.916779,5319
fall,12,0,4,1,clear,5.904151000000001,3.4164080000000006,48.5833,11.666643,5532
fall,12,0,5,1,clear,5.2383489999999995,3.416672000000002,64.29169999999999,8.792343,5611
fall,12,0,6,0,clear,7.235849,6.333278,65.0417,7.12545,5047
fall,12,0,0,0,mist,9.037499999999998,8.415907999999998,83.875,6.749714,3786
fall,12,0,1,1,mist,10.486650999999998,10.499000000000002,90.7083,6.583306100000001,4585
fall,12,0,2,1,clear,11.309151,11.040728000000001,66.625,14.834067999999998,5557
fall,12,0,3,1,clear,7.627500000000001,6.5826920000000015,62.5417,12.334164000000001,5267
fall,12,0,4,1,mist,7.510000000000002,6.124321999999999,66.79169999999999,8.875021,4128
winter,12,0,5,1,mist,7.353349,3.9166220000000003,55.666700000000006,25.083661000000003,3623
winter,12,0,6,0,clear,4.494150999999999,-0.4165420000000015,44.125,27.292182,1749
winter,12,0,0,0,clear,3.554150999999999,1.1250859999999996,51.5417,8.916561,1787
winter,12,0,1,1,mist,2.871288,1.0874000000000024,79.1304,5.1744368000000005,920
winter,12,1,2,0,mist,5.691288,3.43469,73.47829999999999,11.304642,1013
winter,12,0,3,1,light precip,3.4366509999999995,-1.4580219999999997,82.3333,21.208582,441
winter,12,0,4,1,mist,3.945848999999999,-1.0416279999999993,65.29169999999999,23.458911,2114
winter,12,0,5,1,mist,3.9066509999999983,0.8330359999999999,59.0,10.416557,3095
winter,12,0,6,0,mist,3.9066509999999983,-0.0015999999999998238,75.29169999999999,8.333661,1341
winter,12,0,0,0,clear,4.024151,-0.7078000000000007,48.3333,23.500518,1796
winter,12,0,1,1,mist,2.144150999999999,-1.2498579999999997,57.75,10.374682,2729
